title,param_value,param_type,nct_id,classification,subjects_affected,subjects_at_risk,event_count,adverse_event_term
,,,NCT00574548,,0.0,267.0,,Polycythaemia
,,,NCT00574548,,0.0,223.0,,Polycythaemia
,,,NCT00574548,,0.0,160.0,,Polycythaemia
,,,NCT00574548,,1.0,267.0,,Polycythaemia
,,,NCT00574548,,0.0,223.0,,Polycythaemia
,,,NCT00574548,,0.0,478.0,,Cardiac failure congestive
,,,NCT00574548,,1.0,237.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,478.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,237.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,160.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,267.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,223.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,160.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,267.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,223.0,,Cardiac failure congestive
,,,NCT00574548,,0.0,478.0,,Coronary artery disease
,,,NCT00574548,,1.0,237.0,,Coronary artery disease
,,,NCT00574548,,1.0,478.0,,Coronary artery disease
,,,NCT00574548,,0.0,237.0,,Coronary artery disease
,,,NCT00574548,,0.0,160.0,,Coronary artery disease
,,,NCT00574548,,0.0,267.0,,Coronary artery disease
,,,NCT00574548,,0.0,223.0,,Coronary artery disease
,,,NCT00574548,,0.0,160.0,,Coronary artery disease
,,,NCT00574548,,0.0,267.0,,Coronary artery disease
,,,NCT00574548,,0.0,223.0,,Coronary artery disease
,,,NCT00574548,,0.0,478.0,,Angina pectoris
,,,NCT00574548,,0.0,237.0,,Angina pectoris
,,,NCT00574548,,1.0,478.0,,Angina pectoris
,,,NCT00574548,,0.0,237.0,,Angina pectoris
,,,NCT00574548,,0.0,160.0,,Angina pectoris
,,,NCT00574548,,0.0,267.0,,Angina pectoris
,,,NCT00574548,,0.0,223.0,,Angina pectoris
,,,NCT00574548,,0.0,160.0,,Angina pectoris
,,,NCT00574548,,0.0,267.0,,Angina pectoris
,,,NCT00574548,,0.0,223.0,,Angina pectoris
,,,NCT00574548,,0.0,478.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,237.0,,Aortic valve incompetence
,,,NCT00574548,,1.0,478.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,237.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,160.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,267.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,223.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,160.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,267.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,223.0,,Aortic valve incompetence
,,,NCT00574548,,0.0,478.0,,Cardiomegaly
,,,NCT00574548,,0.0,237.0,,Cardiomegaly
,,,NCT00574548,,0.0,478.0,,Cardiomegaly
,,,NCT00574548,,1.0,237.0,,Cardiomegaly
,,,NCT00574548,,0.0,160.0,,Cardiomegaly
,,,NCT00574548,,0.0,267.0,,Cardiomegaly
,,,NCT00574548,,0.0,223.0,,Cardiomegaly
,,,NCT00574548,,0.0,160.0,,Cardiomegaly
,,,NCT00574548,,0.0,267.0,,Cardiomegaly
,,,NCT00574548,,0.0,223.0,,Cardiomegaly
,,,NCT00574548,,0.0,478.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,237.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,478.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,237.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,160.0,,Coronary artery stenosis
,,,NCT00574548,,1.0,267.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,223.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,160.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,267.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,223.0,,Coronary artery stenosis
,,,NCT00574548,,0.0,478.0,,Pericardial effusion
,,,NCT00574548,,0.0,237.0,,Pericardial effusion
,,,NCT00574548,,0.0,478.0,,Pericardial effusion
,,,NCT00574548,,0.0,237.0,,Pericardial effusion
,,,NCT00574548,,0.0,160.0,,Pericardial effusion
,,,NCT00574548,,0.0,267.0,,Pericardial effusion
,,,NCT00574548,,0.0,223.0,,Pericardial effusion
,,,NCT00574548,,0.0,160.0,,Pericardial effusion
,,,NCT00574548,,1.0,267.0,,Pericardial effusion
,,,NCT00574548,,0.0,223.0,,Pericardial effusion
,,,NCT00574548,,0.0,478.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,237.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,478.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,237.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,160.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,267.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,223.0,,Atrioventricular block first degree
,,,NCT00574548,,1.0,160.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,267.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,223.0,,Atrioventricular block first degree
,,,NCT00574548,,0.0,478.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,237.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,478.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,237.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,160.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,267.0,,Mixed hyperlipidaemia
,,,NCT00574548,,1.0,223.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,160.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,267.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,223.0,,Mixed hyperlipidaemia
,,,NCT00574548,,0.0,478.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,237.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,478.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,237.0,,Gastrointestinal malformation
,,,NCT00574548,,1.0,160.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,267.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,223.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,160.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,267.0,,Gastrointestinal malformation
,,,NCT00574548,,0.0,223.0,,Gastrointestinal malformation
,,,NCT00574548,,1.0,478.0,,Cerumen impaction
,,,NCT00574548,,0.0,237.0,,Cerumen impaction
,,,NCT00574548,,0.0,478.0,,Cerumen impaction
,,,NCT00574548,,0.0,237.0,,Cerumen impaction
,,,NCT00574548,,0.0,160.0,,Cerumen impaction
,,,NCT00574548,,0.0,267.0,,Cerumen impaction
,,,NCT00574548,,0.0,223.0,,Cerumen impaction
,,,NCT00574548,,0.0,160.0,,Cerumen impaction
,,,NCT00574548,,0.0,267.0,,Cerumen impaction
,,,NCT00574548,,0.0,223.0,,Cerumen impaction
,,,NCT00574548,,1.0,478.0,,Middle ear effusion
,,,NCT00574548,,0.0,237.0,,Middle ear effusion
,,,NCT00574548,,0.0,478.0,,Middle ear effusion
,,,NCT00574548,,0.0,237.0,,Middle ear effusion
,,,NCT00574548,,0.0,160.0,,Middle ear effusion
,,,NCT00574548,,0.0,267.0,,Middle ear effusion
,,,NCT00574548,,0.0,223.0,,Middle ear effusion
,,,NCT00574548,,0.0,160.0,,Middle ear effusion
,,,NCT00574548,,0.0,267.0,,Middle ear effusion
,,,NCT00574548,,0.0,223.0,,Middle ear effusion
,,,NCT00574548,,0.0,478.0,,Ear pruritus
,,,NCT00574548,,0.0,237.0,,Ear pruritus
,,,NCT00574548,,0.0,478.0,,Ear pruritus
,,,NCT00574548,,1.0,237.0,,Ear pruritus
,,,NCT00574548,,0.0,160.0,,Ear pruritus
,,,NCT00574548,,0.0,267.0,,Ear pruritus
,,,NCT00574548,,0.0,223.0,,Ear pruritus
,,,NCT00574548,,0.0,160.0,,Ear pruritus
,,,NCT00574548,,0.0,267.0,,Ear pruritus
,,,NCT00574548,,0.0,223.0,,Ear pruritus
,,,NCT00574548,,0.0,478.0,,Vertigo positional
,,,NCT00574548,,0.0,237.0,,Vertigo positional
,,,NCT00574548,,0.0,478.0,,Vertigo positional
,,,NCT00574548,,0.0,237.0,,Vertigo positional
,,,NCT00574548,,0.0,160.0,,Vertigo positional
,,,NCT00574548,,0.0,267.0,,Vertigo positional
,,,NCT00574548,,0.0,223.0,,Vertigo positional
,,,NCT00574548,,0.0,160.0,,Vertigo positional
,,,NCT00574548,,1.0,267.0,,Vertigo positional
,,,NCT00574548,,0.0,223.0,,Vertigo positional
,,,NCT00574548,,0.0,478.0,,Testicular failure
,,,NCT00574548,,0.0,237.0,,Testicular failure
,,,NCT00574548,,0.0,478.0,,Testicular failure
,,,NCT00574548,,0.0,237.0,,Testicular failure
,,,NCT00574548,,0.0,160.0,,Testicular failure
,,,NCT00574548,,0.0,267.0,,Testicular failure
,,,NCT00574548,,1.0,223.0,,Testicular failure
,,,NCT00574548,,0.0,160.0,,Testicular failure
,,,NCT00574548,,0.0,267.0,,Testicular failure
,,,NCT00574548,,0.0,223.0,,Testicular failure
,,,NCT00574548,,0.0,478.0,,Androgen deficiency
,,,NCT00574548,,0.0,237.0,,Androgen deficiency
,,,NCT00574548,,0.0,478.0,,Androgen deficiency
,,,NCT00574548,,0.0,237.0,,Androgen deficiency
,,,NCT00574548,,0.0,160.0,,Androgen deficiency
,,,NCT00574548,,0.0,267.0,,Androgen deficiency
,,,NCT00574548,,0.0,223.0,,Androgen deficiency
,,,NCT00574548,,0.0,160.0,,Androgen deficiency
,,,NCT00574548,,0.0,267.0,,Androgen deficiency
,,,NCT00574548,,1.0,223.0,,Androgen deficiency
,,,NCT00574548,,0.0,478.0,,Hypothyroidism
,,,NCT00574548,,0.0,237.0,,Hypothyroidism
,,,NCT00574548,,0.0,478.0,,Hypothyroidism
,,,NCT00574548,,0.0,237.0,,Hypothyroidism
,,,NCT00574548,,0.0,160.0,,Hypothyroidism
,,,NCT00574548,,0.0,267.0,,Hypothyroidism
,,,NCT00574548,,0.0,223.0,,Hypothyroidism
,,,NCT00574548,,1.0,160.0,,Hypothyroidism
,,,NCT00574548,,0.0,267.0,,Hypothyroidism
,,,NCT00574548,,0.0,223.0,,Hypothyroidism
,,,NCT00574548,,1.0,478.0,,Conjunctivitis
,,,NCT00574548,,0.0,237.0,,Conjunctivitis
,,,NCT00574548,,0.0,478.0,,Conjunctivitis
,,,NCT00574548,,0.0,237.0,,Conjunctivitis
,,,NCT00574548,,0.0,160.0,,Conjunctivitis
,,,NCT00574548,,0.0,267.0,,Conjunctivitis
,,,NCT00574548,,0.0,223.0,,Conjunctivitis
,,,NCT00574548,,0.0,160.0,,Conjunctivitis
,,,NCT00574548,,0.0,267.0,,Conjunctivitis
,,,NCT00574548,,0.0,223.0,,Conjunctivitis
,,,NCT00574548,,1.0,478.0,,Eyelid pain
,,,NCT00574548,,0.0,237.0,,Eyelid pain
,,,NCT00574548,,0.0,478.0,,Eyelid pain
,,,NCT00574548,,0.0,237.0,,Eyelid pain
,,,NCT00574548,,0.0,160.0,,Eyelid pain
,,,NCT00574548,,0.0,267.0,,Eyelid pain
,,,NCT00574548,,0.0,223.0,,Eyelid pain
,,,NCT00574548,,0.0,160.0,,Eyelid pain
,,,NCT00574548,,0.0,267.0,,Eyelid pain
,,,NCT00574548,,0.0,223.0,,Eyelid pain
,,,NCT00574548,,0.0,478.0,,Glaucoma
,,,NCT00574548,,0.0,237.0,,Glaucoma
,,,NCT00574548,,0.0,478.0,,Glaucoma
,,,NCT00574548,,1.0,237.0,,Glaucoma
,,,NCT00574548,,0.0,160.0,,Glaucoma
,,,NCT00574548,,0.0,267.0,,Glaucoma
,,,NCT00574548,,0.0,223.0,,Glaucoma
,,,NCT00574548,,0.0,160.0,,Glaucoma
,,,NCT00574548,,0.0,267.0,,Glaucoma
,,,NCT00574548,,0.0,223.0,,Glaucoma
,,,NCT00574548,,0.0,478.0,,Eyelid irritation
,,,NCT00574548,,0.0,237.0,,Eyelid irritation
,,,NCT00574548,,0.0,478.0,,Eyelid irritation
,,,NCT00574548,,0.0,237.0,,Eyelid irritation
,,,NCT00574548,,0.0,160.0,,Eyelid irritation
,,,NCT00574548,,1.0,267.0,,Eyelid irritation
,,,NCT00574548,,0.0,223.0,,Eyelid irritation
,,,NCT00574548,,0.0,160.0,,Eyelid irritation
,,,NCT00574548,,0.0,267.0,,Eyelid irritation
,,,NCT00574548,,0.0,223.0,,Eyelid irritation
,,,NCT00574548,,0.0,478.0,,Maculopathy
,,,NCT00574548,,0.0,237.0,,Maculopathy
,,,NCT00574548,,0.0,478.0,,Maculopathy
,,,NCT00574548,,0.0,237.0,,Maculopathy
,,,NCT00574548,,0.0,160.0,,Maculopathy
,,,NCT00574548,,1.0,267.0,,Maculopathy
,,,NCT00574548,,0.0,223.0,,Maculopathy
,,,NCT00574548,,0.0,160.0,,Maculopathy
,,,NCT00574548,,0.0,267.0,,Maculopathy
,,,NCT00574548,,0.0,223.0,,Maculopathy
,,,NCT00574548,,3.0,478.0,,Nausea
,,,NCT00574548,,2.0,237.0,,Nausea
,,,NCT00574548,,0.0,478.0,,Nausea
,,,NCT00574548,,0.0,237.0,,Nausea
,,,NCT00574548,,0.0,160.0,,Nausea
,,,NCT00574548,,0.0,267.0,,Nausea
,,,NCT00574548,,0.0,223.0,,Nausea
,,,NCT00574548,,0.0,160.0,,Nausea
,,,NCT00574548,,0.0,267.0,,Nausea
,,,NCT00574548,,0.0,22.0,,Nausea
,,,NCT00574548,,3.0,478.0,,Diarrhoea
,,,NCT00574548,,1.0,237.0,,Diarrhoea
,,,NCT00574548,,0.0,478.0,,Diarrhoea
,,,NCT00574548,,0.0,237.0,,Diarrhoea
,,,NCT00574548,,2.0,160.0,,Diarrhoea
,,,NCT00574548,,0.0,267.0,,Diarrhoea
,,,NCT00574548,,0.0,223.0,,Diarrhoea
,,,NCT00574548,,0.0,160.0,,Diarrhoea
,,,NCT00574548,,0.0,267.0,,Diarrhoea
,,,NCT00574548,,0.0,223.0,,Diarrhoea
,,,NCT00574548,,2.0,478.0,,Abdominal pain
,,,NCT00574548,,0.0,237.0,,Abdominal pain
,,,NCT00574548,,0.0,478.0,,Abdominal pain
,,,NCT00574548,,0.0,237.0,,Abdominal pain
,,,NCT00574548,,0.0,160.0,,Abdominal pain
,,,NCT00574548,,0.0,267.0,,Abdominal pain
,,,NCT00574548,,0.0,223.0,,Abdominal pain
,,,NCT00574548,,0.0,160.0,,Abdominal pain
,,,NCT00574548,,0.0,267.0,,Abdominal pain
,,,NCT00574548,,0.0,223.0,,Abdominal pain
,,,NCT00574548,,1.0,478.0,,Abdominal pain upper
,,,NCT00574548,,0.0,237.0,,Abdominal pain upper
,,,NCT00574548,,0.0,478.0,,Abdominal pain upper
,,,NCT00574548,,0.0,237.0,,Abdominal pain upper
,,,NCT00574548,,0.0,160.0,,Abdominal pain upper
,,,NCT00574548,,0.0,267.0,,Abdominal pain upper
,,,NCT00574548,,0.0,223.0,,Abdominal pain upper
,,,NCT00574548,,0.0,160.0,,Abdominal pain upper
,,,NCT00574548,,0.0,267.0,,Abdominal pain upper
,,,NCT00574548,,0.0,223.0,,Abdominal pain upper
,,,NCT00574548,,1.0,478.0,,Colonic polyp
,,,NCT00574548,,0.0,237.0,,Colonic polyp
,,,NCT00574548,,0.0,478.0,,Colonic polyp
,,,NCT00574548,,0.0,237.0,,Colonic polyp
,,,NCT00574548,,0.0,160.0,,Colonic polyp
,,,NCT00574548,,0.0,267.0,,Colonic polyp
,,,NCT00574548,,0.0,223.0,,Colonic polyp
,,,NCT00574548,,0.0,160.0,,Colonic polyp
,,,NCT00574548,,0.0,267.0,,Colonic polyp
,,,NCT00574548,,0.0,223.0,,Colonic polyp
,,,NCT00574548,,1.0,478.0,,Dry mouth
,,,NCT00574548,,0.0,237.0,,Dry mouth
,,,NCT00574548,,0.0,478.0,,Dry mouth
,,,NCT00574548,,0.0,237.0,,Dry mouth
,,,NCT00574548,,0.0,160.0,,Dry mouth
,,,NCT00574548,,0.0,267.0,,Dry mouth
,,,NCT00574548,,0.0,223.0,,Dry mouth
,,,NCT00574548,,0.0,160.0,,Dry mouth
,,,NCT00574548,,0.0,267.0,,Dry mouth
,,,NCT00574548,,0.0,223.0,,Dry mouth
,,,NCT00574548,,1.0,478.0,,Gingivitis
,,,NCT00574548,,0.0,237.0,,Gingivitis
,,,NCT00574548,,0.0,478.0,,Gingivitis
,,,NCT00574548,,0.0,237.0,,Gingivitis
,,,NCT00574548,,0.0,160.0,,Gingivitis
,,,NCT00574548,,0.0,267.0,,Gingivitis
,,,NCT00574548,,0.0,223.0,,Gingivitis
,,,NCT00574548,,0.0,160.0,,Gingivitis
,,,NCT00574548,,0.0,267.0,,Gingivitis
,,,NCT00574548,,0.0,223.0,,Gingivitis
,,,NCT00574548,,1.0,478.0,,Haematochezia
,,,NCT00574548,,0.0,237.0,,Haematochezia
,,,NCT00574548,,0.0,478.0,,Haematochezia
,,,NCT00574548,,0.0,237.0,,Haematochezia
,,,NCT00574548,,0.0,160.0,,Haematochezia
,,,NCT00574548,,0.0,267.0,,Haematochezia
,,,NCT00574548,,0.0,223.0,,Haematochezia
,,,NCT00574548,,0.0,160.0,,Haematochezia
,,,NCT00574548,,0.0,267.0,,Haematochezia
,,,NCT00574548,,0.0,223.0,,Haematochezia
,,,NCT00574548,,0.0,478.0,,Constipation
,,,NCT00574548,,1.0,237.0,,Constipation
,,,NCT00574548,,0.0,478.0,,Constipation
,,,NCT00574548,,0.0,237.0,,Constipation
,,,NCT00574548,,0.0,160.0,,Constipation
,,,NCT00574548,,0.0,267.0,,Constipation
,,,NCT00574548,,1.0,223.0,,Constipation
,,,NCT00574548,,1.0,160.0,,Constipation
,,,NCT00574548,,0.0,267.0,,Constipation
,,,NCT00574548,,0.0,223.0,,Constipation
,,,NCT00574548,,0.0,478.0,,Dental caries
,,,NCT00574548,,1.0,237.0,,Dental caries
,,,NCT00574548,,0.0,478.0,,Dental caries
,,,NCT00574548,,0.0,237.0,,Dental caries
,,,NCT00574548,,0.0,160.0,,Dental caries
,,,NCT00574548,,0.0,267.0,,Dental caries
,,,NCT00574548,,0.0,223.0,,Dental caries
,,,NCT00574548,,0.0,160.0,,Dental caries
,,,NCT00574548,,0.0,267.0,,Dental caries
,,,NCT00574548,,0.0,223.0,,Dental caries
,,,NCT00574548,,0.0,478.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,0.0,237.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,1.0,478.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,1.0,237.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,0.0,160.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,0.0,267.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,1.0,223.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,1.0,160.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,1.0,267.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,0.0,223.0,,Gastrooesophageal reflux disease
,,,NCT00574548,,0.0,478.0,,Diverticulum
,,,NCT00574548,,0.0,237.0,,Diverticulum
,,,NCT00574548,,2.0,478.0,,Diverticulum
,,,NCT00574548,,0.0,237.0,,Diverticulum
,,,NCT00574548,,0.0,160.0,,Diverticulum
,,,NCT00574548,,0.0,267.0,,Diverticulum
,,,NCT00574548,,0.0,223.0,,Diverticulum
,,,NCT00574548,,0.0,160.0,,Diverticulum
,,,NCT00574548,,1.0,267.0,,Diverticulum
,,,NCT00574548,,0.0,223.0,,Diverticulum
,,,NCT00574548,,0.0,478.0,,Anal fissure
,,,NCT00574548,,0.0,237.0,,Anal fissure
,,,NCT00574548,,1.0,478.0,,Anal fissure
,,,NCT00574548,,0.0,237.0,,Anal fissure
,,,NCT00574548,,0.0,160.0,,Anal fissure
,,,NCT00574548,,0.0,267.0,,Anal fissure
,,,NCT00574548,,0.0,223.0,,Anal fissure
,,,NCT00574548,,0.0,160.0,,Anal fissure
,,,NCT00574548,,0.0,267.0,,Anal fissure
,,,NCT00574548,,0.0,223.0,,Anal fissure
,,,NCT00574548,,0.0,478.0,,Ileus
,,,NCT00574548,,0.0,237.0,,Ileus
,,,NCT00574548,,1.0,478.0,,Ileus
,,,NCT00574548,,0.0,237.0,,Ileus
,,,NCT00574548,,0.0,160.0,,Ileus
,,,NCT00574548,,0.0,267.0,,Ileus
,,,NCT00574548,,0.0,223.0,,Ileus
,,,NCT00574548,,0.0,160.0,,Ileus
,,,NCT00574548,,0.0,267.0,,Ileus
,,,NCT00574548,,0.0,223.0,,Ileus
,,,NCT00574548,,0.0,478.0,,Vomiting
,,,NCT00574548,,0.0,237.0,,Vomiting
,,,NCT00574548,,0.0,478.0,,Vomiting
,,,NCT00574548,,0.0,237.0,,Vomiting
,,,NCT00574548,,1.0,160.0,,Vomiting
,,,NCT00574548,,1.0,267.0,,Vomiting
,,,NCT00574548,,0.0,223.0,,Vomiting
,,,NCT00574548,,0.0,160.0,,Vomiting
,,,NCT00574548,,0.0,267.0,,Vomiting
,,,NCT00574548,,0.0,223.0,,Vomiting
,,,NCT00574548,,0.0,478.0,,Malabsorption
,,,NCT00574548,,0.0,237.0,,Malabsorption
,,,NCT00574548,,0.0,478.0,,Malabsorption
,,,NCT00574548,,0.0,237.0,,Malabsorption
,,,NCT00574548,,1.0,160.0,,Malabsorption
,,,NCT00574548,,0.0,267.0,,Malabsorption
,,,NCT00574548,,0.0,223.0,,Malabsorption
,,,NCT00574548,,0.0,160.0,,Malabsorption
,,,NCT00574548,,0.0,267.0,,Malabsorption
,,,NCT00574548,,0.0,223.0,,Malabsorption
,,,NCT00574548,,0.0,478.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,237.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,478.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,237.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,160.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,267.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,223.0,,Diverticulum intestinal
,,,NCT00574548,,1.0,160.0,,Diverticulum intestinal
,,,NCT00574548,,1.0,267.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,223.0,,Diverticulum intestinal
,,,NCT00574548,,0.0,478.0,,Ascites
,,,NCT00574548,,0.0,237.0,,Ascites
,,,NCT00574548,,0.0,478.0,,Ascites
,,,NCT00574548,,0.0,237.0,,Ascites
,,,NCT00574548,,0.0,160.0,,Ascites
,,,NCT00574548,,0.0,267.0,,Ascites
,,,NCT00574548,,0.0,223.0,,Ascites
,,,NCT00574548,,0.0,160.0,,Ascites
,,,NCT00574548,,1.0,267.0,,Ascites
,,,NCT00574548,,0.0,223.0,,Ascites
,,,NCT00574548,,0.0,478.0,,Dysphagia
,,,NCT00574548,,0.0,237.0,,Dysphagia
,,,NCT00574548,,0.0,478.0,,Dysphagia
,,,NCT00574548,,0.0,237.0,,Dysphagia
,,,NCT00574548,,0.0,160.0,,Dysphagia
,,,NCT00574548,,0.0,267.0,,Dysphagia
,,,NCT00574548,,0.0,223.0,,Dysphagia
,,,NCT00574548,,0.0,160.0,,Dysphagia
,,,NCT00574548,,0.0,267.0,,Dysphagia
,,,NCT00574548,,1.0,223.0,,Dysphagia
,,,NCT00574548,,0.0,478.0,,Crohn's disease
,,,NCT00574548,,0.0,237.0,,Crohn's disease
,,,NCT00574548,,0.0,478.0,,Crohn's disease
,,,NCT00574548,,0.0,237.0,,Crohn's disease
,,,NCT00574548,,0.0,160.0,,Crohn's disease
,,,NCT00574548,,0.0,267.0,,Crohn's disease
,,,NCT00574548,,0.0,223.0,,Crohn's disease
,,,NCT00574548,,1.0,160.0,,Crohn's disease
,,,NCT00574548,,0.0,267.0,,Crohn's disease
,,,NCT00574548,,0.0,223.0,,Crohn's disease
,,,NCT00574548,,0.0,478.0,,Gastritis
,,,NCT00574548,,0.0,237.0,,Gastritis
,,,NCT00574548,,0.0,478.0,,Gastritis
,,,NCT00574548,,0.0,237.0,,Gastritis
,,,NCT00574548,,0.0,160.0,,Gastritis
,,,NCT00574548,,0.0,267.0,,Gastritis
,,,NCT00574548,,0.0,223.0,,Gastritis
,,,NCT00574548,,1.0,160.0,,Gastritis
,,,NCT00574548,,0.0,267.0,,Gastritis
,,,NCT00574548,,0.0,223.0,,Gastritis
,,,NCT00574548,,4.0,478.0,,Injection site erythema
,,,NCT00574548,,1.0,237.0,,Injection site erythema
,,,NCT00574548,,0.0,478.0,,Injection site erythema
,,,NCT00574548,,0.0,237.0,,Injection site erythema
,,,NCT00574548,,0.0,160.0,,Injection site erythema
,,,NCT00574548,,1.0,267.0,,Injection site erythema
,,,NCT00574548,,0.0,223.0,,Injection site erythema
,,,NCT00574548,,0.0,160.0,,Injection site erythema
,,,NCT00574548,,0.0,267.0,,Injection site erythema
,,,NCT00574548,,0.0,223.0,,Injection site erythema
,,,NCT00574548,,3.0,478.0,,Injection site haematoma
,,,NCT00574548,,1.0,237.0,,Injection site haematoma
,,,NCT00574548,,0.0,478.0,,Injection site haematoma
,,,NCT00574548,,0.0,237.0,,Injection site haematoma
,,,NCT00574548,,1.0,160.0,,Injection site haematoma
,,,NCT00574548,,0.0,267.0,,Injection site haematoma
,,,NCT00574548,,2.0,223.0,,Injection site haematoma
,,,NCT00574548,,0.0,160.0,,Injection site haematoma
,,,NCT00574548,,0.0,267.0,,Injection site haematoma
,,,NCT00574548,,0.0,223.0,,Injection site haematoma
,,,NCT00574548,,2.0,478.0,,Fatigue
,,,NCT00574548,,1.0,237.0,,Fatigue
,,,NCT00574548,,1.0,478.0,,Fatigue
,,,NCT00574548,,0.0,237.0,,Fatigue
,,,NCT00574548,,1.0,160.0,,Fatigue
,,,NCT00574548,,0.0,267.0,,Fatigue
,,,NCT00574548,,0.0,223.0,,Fatigue
,,,NCT00574548,,0.0,160.0,,Fatigue
,,,NCT00574548,,1.0,267.0,,Fatigue
,,,NCT00574548,,2.0,223.0,,Fatigue
,,,NCT00574548,,2.0,478.0,,Injection site pain
,,,NCT00574548,,0.0,237.0,,Injection site pain
,,,NCT00574548,,0.0,478.0,,Injection site pain
,,,NCT00574548,,0.0,237.0,,Injection site pain
,,,NCT00574548,,0.0,160.0,,Injection site pain
,,,NCT00574548,,2.0,267.0,,Injection site pain
,,,NCT00574548,,0.0,223.0,,Injection site pain
,,,NCT00574548,,0.0,160.0,,Injection site pain
,,,NCT00574548,,0.0,267.0,,Injection site pain
,,,NCT00574548,,0.0,223.0,,Injection site pain
,,,NCT00574548,,1.0,478.0,,Chills
,,,NCT00574548,,0.0,237.0,,Chills
,,,NCT00574548,,0.0,478.0,,Chills
,,,NCT00574548,,0.0,237.0,,Chills
,,,NCT00574548,,0.0,160.0,,Chills
,,,NCT00574548,,0.0,267.0,,Chills
,,,NCT00574548,,0.0,223.0,,Chills
,,,NCT00574548,,0.0,160.0,,Chills
,,,NCT00574548,,0.0,267.0,,Chills
,,,NCT00574548,,0.0,223.0,,Chills
,,,NCT00574548,,1.0,478.0,,Influenza like illness
,,,NCT00574548,,0.0,237.0,,Influenza like illness
,,,NCT00574548,,0.0,478.0,,Influenza like illness
,,,NCT00574548,,0.0,237.0,,Influenza like illness
,,,NCT00574548,,0.0,160.0,,Influenza like illness
,,,NCT00574548,,0.0,267.0,,Influenza like illness
,,,NCT00574548,,0.0,223.0,,Influenza like illness
,,,NCT00574548,,0.0,160.0,,Influenza like illness
,,,NCT00574548,,0.0,267.0,,Influenza like illness
