,nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed
36,NCT00111605,,2005-05-23,,,2021-10-13,2005-05-23,2005-05-24,Estimate,,,,,,,2021-10-13,2021-10-14,Actual,,,,October 2021,2021-10-31,May 2008,Actual,2008-05-31,,,,,Interventional,,,Study of an HIV Preventive Vaccine Given With or Without an Adjuvant in HIV Uninfected Adults,"A Phase I Clinical Trial to Evaluate the Safety and Immunogenicity of an HIV-1 Gag DNA Vaccine With or Without IL-12 DNA Adjuvant, Boosted With Homologous Plasmids in Healthy, HIV-1 Uninfected Adult Participants",Completed,,Phase 1,144,Actual,National Institute of Allergy and Infectious Diseases (NIAID),,7.0,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:14:29.641968,2023-04-07 14:14:29.641968,NIH,,,,,
37,NCT00425737,,2007-01-22,,,2016-09-15,2007-01-22,2007-01-23,Estimate,,,,,,,2016-09-15,2016-09-16,Estimate,August 2000,,2000-08-31,September 2016,2016-09-30,July 2001,Actual,2001-07-31,July 2001,Actual,2001-07-31,,Interventional,,,"Assess Efficacy, Immune Response & Safety of 2 Doses of Oral Live Attenuated HRV Vaccine in Healthy Infants","A Study to Assess the Efficacy, Immunogenicity and Safety of Two Doses of Oral Live Attenuated Human Rotavirus (HRV) Vaccine (Rotarix) in Healthy Infants.",Completed,,Phase 2,405,Actual,GlaxoSmithKline,,,,,False,,,,,,,,,,,,,,,Yes,Patient-level data for this study will be made available through www.clinicalstudydatarequest.com following the timelines and process described on this site.,2023-04-07 14:16:29.323113,2023-04-07 14:16:29.323113,INDUSTRY,,,,,
38,NCT01059565,,2010-01-28,2013-03-08,,2014-02-07,2010-01-29,2010-02-01,Estimate,2014-02-07,2014-03-11,Estimate,,,,2014-02-07,2014-03-11,Estimate,February 2010,,2010-02-28,February 2014,2014-02-28,January 2012,Actual,2012-01-31,September 2011,Actual,2011-09-30,,Interventional,,Full Analysis Set: participants were randomized and received at least one dose of study drug.,Safety and Efficacy Study of Aztreonam for Inhalation Solution (AZLI) in Patients With Cystic Fibrosis and Chronic Burkholderia Species Infection,"Phase 3b Randomized, Double-Blind, Placebo-Controlled Two-Part Trial to Assess the Safety and Efficacy of Continuous Aztreonam for Inhalation Solution (AZLI) in Subjects With Cystic Fibrosis (CF) and Chronic Burkholderia Species Infection",Completed,,Phase 3,102,Actual,Gilead Sciences,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 14:16:48.933862,2023-04-07 14:16:48.933862,INDUSTRY,,,,,
39,NCT00445510,,2007-03-07,,,2012-05-31,2007-03-07,2007-03-09,Estimate,,,,,,,2012-05-31,2012-06-04,Estimate,June 2006,,2006-06-30,February 2011,2011-02-28,,,,,,,,Interventional,,,This Study Will Examine the Effects of GSK256066 to Protect Mild Steroid-naive Asthmatics Against an Antigen Challenge,"A Double Blind, Placebo Controlled, Repeat Dose Study to Determine the Effect of GSK256066 87.5 Mcg to Protect Against AMP Challenge in the Lung in Mild Steroid-naive Asthmatics.",Completed,,Phase 2,24,,GlaxoSmithKline,,,,,False,,,,False,,,,,,,,,,,,,2023-04-07 14:17:30.231509,2023-04-07 14:17:30.231509,INDUSTRY,,,,,
40,NCT04351724,,2020-04-10,,,2021-02-25,2020-04-16,2020-04-17,Actual,,,,,,,2021-02-25,2021-03-02,Actual,"April 16, 2020",Actual,2020-04-16,February 2021,2021-02-28,"March 31, 2022",Anticipated,2022-03-31,"December 1, 2021",Anticipated,2021-12-01,,Interventional,ACOVACT,,Austrian CoronaVirus Adaptive Clinical Trial (COVID-19),"A Multicenter, Randomized, Active Controlled, Open Label, Platform Trial on the Efficacy and Safety of Experimental Therapeutics for Patients With COVID-19 (Caused by Infection With Severe Acute Respiratory Syndrome Coronavirus-2)",Unknown status,Recruiting,Phase 2/Phase 3,500,Anticipated,Medical University of Vienna,,14.0,,,False,,,,False,False,False,,,,,,,,,No,Anonymized and pseudonymized data will be published in peer reviewed journals and may be presented at congresses and conferences,2023-04-06 15:38:57.702067,2023-04-06 15:38:57.702067,OTHER,,,,,
41,NCT04033484,,2019-07-24,,,2021-02-04,2019-07-24,2019-07-26,Actual,,,,,,,2021-02-04,2021-02-08,Actual,"July 1, 2019",Actual,2019-07-01,February 2021,2021-02-28,"July 31, 2021",Anticipated,2021-07-31,"July 31, 2021",Anticipated,2021-07-31,,Interventional,,,Pelvic Floor Reconstruction Using Biological Mesh With Negative Pressure Wound Therapy Following ELAPE,Pelvic Floor Reconstruction Using Biological Mesh With Negative Pressure Wound Therapy Following Extralevator Abdominoperineal Excision,Unknown status,Recruiting,Not Applicable,66,Anticipated,Beijing Chao Yang Hospital,,2.0,,,False,,,,,False,False,,,,,,2019.07.1-2021.07.31,"Inclusion criteria

Tumor within 4 cm of the anal verge
T3 or T4, as determined by pre-operative MRI examination; patient did receive neoadjuvant chemoradiotherapy
Absence of distant metastases
Absence of intestinal obstruction",,Yes,"Perineal wound healing is a significant challenge after extralevator abdominoperineal excision (ELAPE) due to a high rate of wound breakdown. And it was proved that neoadjuvant radiotherapy significantly increases perineal wound problems after abdominoperineal resection for rectal cancer. Negative pressure therapy has proven benefits in open wounds, and recently a negative pressure system has been developed for use on closed wounds at high risk of breakdown. Prospective study also suggested that after ELAPE the application of a negative pressure system to the perineal wound closed with biologic mesh may reduce perineal wound complications. The aim of the present study was to determine whether negative pressure therapy combined with biological mesh compared with biological mesh alone after ELAPE could improve wound healing.",2023-04-08 10:25:15.492842,2023-04-08 10:25:15.492842,OTHER,,,,,
42,NCT00462592,,2007-04-18,,,2009-10-20,2007-04-18,2007-04-19,Estimate,,,,,,,2009-10-20,2009-10-21,Estimate,March 2007,,2007-03-31,October 2009,2009-10-31,June 2009,Actual,2009-06-30,June 2009,Actual,2009-06-30,,Interventional,,,Comparison of Combination Therapy: Montelukast and Inhaled Steroid on Exercise Induced Bronchoconstriction,"A Randomised Double Blind, Placebo Controlled 4-way Cross Over Study Comparing Montelukast, Inhaled Budesonide and Their Combination on Exercise-induced Bronchoconstriction",Completed,,Phase 3,18,Actual,McMaster University,,4.0,,,False,,,,False,,,,,,,,,,,,,2023-04-07 14:21:31.071620,2023-04-07 14:21:31.071620,OTHER,,,,,
43,NCT00116324,,2005-06-28,,,2021-05-14,2005-06-28,2005-06-29,Estimate,,,,,,,2021-05-14,2021-05-18,Actual,April 2003,,2003-04-30,May 2021,2021-05-31,December 2006,Actual,2006-12-31,,,,,Interventional,,,Predicting the Response to Montelukast by Genetic Variation in Asthmatics,Predicting the Bronchoprotective Response to a Leukotriene Modifier by Genetic Polymorphism,Completed,,Phase 3,150,,Brigham and Women's Hospital,,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:21:41.445791,2023-04-07 14:21:41.445791,OTHER,,,,,
44,NCT00116766,,2005-06-30,,,2016-09-01,2005-06-30,2005-07-01,Estimate,,,,,,,2016-09-01,2016-09-02,Estimate,July 2005,,2005-07-31,February 2007,2007-02-28,September 2006,Actual,2006-09-30,,,,,Interventional,,,Field Evaluation of Plant-based Mosquito Control,"Field Evaluation of Malaria Vector Control Using Traditional Plant-based Anti-mosquito Measures in Yunnan Province, P.R. China",Completed,,Phase 2,240,Actual,London School of Hygiene and Tropical Medicine,,,,,False,,,,False,,,,,,,,,,,,,2023-04-07 14:22:51.322554,2023-04-07 14:22:51.322554,OTHER,,,,,
45,NCT00117182,,2005-06-30,,,2016-04-18,2005-07-01,2005-07-04,Estimate,,,,,,,2016-04-18,2016-04-20,Estimate,July 2005,,2005-07-31,April 2016,2016-04-30,August 2006,,2006-08-31,,,,,Interventional,,,Aridol Challenge as a Tool to Predict Treatment Response to Inhaled Corticosteroids in COPD,A Phase II Study to Investigate Mannitol Challenge as a Tool to Predict Treatment Response to Inhaled Corticosteroids in COPD,Completed,,Phase 2,140,,Pharmaxis,,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:22:57.315831,2023-04-07 14:22:57.315831,INDUSTRY,,,,,
46,NCT00474799,,2007-05-15,,,2008-01-11,2007-05-16,2007-05-17,Estimate,,,,,,,2008-01-11,2008-01-14,Estimate,January 2007,,2007-01-31,January 2008,2008-01-31,February 2007,Actual,2007-02-28,February 2007,Actual,2007-02-28,,Interventional,,,"Study to Assess the Safety, Tolerability and Pharmacokinetic Profile of MNS075 (Intranasal Morphine)","An Open Label, Randomized, Single Center, Repeat Dose Study to Assess the Safety, Tolerability and Pharmacokinetic Profile of MNS075 (Intranasal Morphine) in Opioid naïve, Healthy Adult Volunteers",Completed,,Phase 1,32,Actual,Javelin Pharmaceuticals,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-07 14:23:08.676518,2023-04-07 14:23:08.676518,INDUSTRY,,,,,
47,NCT00117429,,2005-06-30,,,2010-02-12,2005-07-06,2005-07-07,Estimate,,,,,,,2010-02-12,2010-02-15,Estimate,June 2005,,2005-06-30,February 2010,2010-02-28,January 2010,Actual,2010-01-31,September 2007,Actual,2007-09-30,,Interventional,,,Study of the HIV gp120/NefTat/AS02A Vaccine to Treat Individuals With Chronic HIV-1 Infection on Highly Active Antiretroviral Therapy (HAART),"A Phase I, Randomized, Double-Blind Clinical Trial of the HIV gp120/NefTat/AS02A Vaccine Candidate in Subjects With Well-Controlled Chronic HIV-1 Infection on Highly Active Antiretroviral Therapy (HAART)",Completed,,Phase 1,20,Anticipated,"Marcus Altfeld, M.D., Ph.D.",,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:24:03.766015,2023-04-07 14:24:03.766015,INDIV,,,,,
48,NCT00479011,,2007-05-24,,,2007-05-24,2007-05-24,2007-05-25,Estimate,,,,,,,2007-05-24,2007-05-25,Estimate,September 2005,,2005-09-30,May 2007,2007-05-31,January 2006,Actual,2006-01-31,,,,,Interventional,,,Intraoperative Fluid Management Based on Arterial Pulse Pressure Variation During High-Risk Surgery,Intraoperative Fluid Management Based on Arterial Pulse Pressure Variation During High-Risk Surgery,Terminated,,Not Applicable,33,Actual,Santa Casa de Passos,,,,significant reduction in length of hospital stay (primary endpoint),False,,,,True,,,,,,,,,,,,,2023-04-07 14:24:58.025141,2023-04-07 14:24:58.025141,OTHER,,,,,
49,NCT03266237,,2016-09-20,,,2017-08-27,2017-08-27,2017-08-30,Actual,,,,,,,2017-08-27,2017-08-30,Actual,December 2013,,2013-12-31,October 2016,2016-10-31,May 2016,Actual,2016-05-31,May 2016,Actual,2016-05-31,,Interventional,,,The Immune Response to Influenza Vaccinations in Elderly Individuals,"Multi-parameter Immune Profile Associated With the Humoral Response to Influenza Vaccine, Vaxigrip® in Healthy and Frail Elderly Subjects Aged 65-90 Years in Singapore",Completed,,Phase 4,240,Actual,"National University Hospital, Singapore",,4.0,,,False,,,,True,,,,,,,,five years approx,through a research agreement,,Yes,Publication of the data in peer-reviewed journals,2023-04-10 03:47:18.946580,2023-04-10 03:47:18.946580,OTHER,,,,,
50,NCT00119873,,2005-07-12,,,2021-10-13,2005-07-12,2005-07-14,Estimate,,,,,,,2021-10-13,2021-10-14,Actual,,,,October 2021,2021-10-31,October 2006,Actual,2006-10-31,,,,,Interventional,,,Safety of and Immune Response to an Experimental HIV Vaccine (VRC-HIVADV014-00-VP) in HIV Uninfected Adults,"A Phase I Dose-Escalation Clinical Trial to Evaluate the Safety and Immunogenicity of a Multiclade, Multivalent Recombinant Adenoviral Vector HIV Vaccine, VRC-HIVADV014-00-VP, in Healthy, HIV-1 Uninfected Adult Participants Who Have Low Titers of Pre-Existing Ad5 Neutralizing Antibodies",Completed,,Phase 1,48,Actual,National Institute of Allergy and Infectious Diseases (NIAID),,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:25:57.923689,2023-04-07 14:25:57.923689,NIH,,,,,
51,NCT05297513,,2022-03-17,,,2022-03-30,2022-03-17,2022-03-28,Actual,,,,,,,2022-03-30,2022-04-07,Actual,July 2022,Anticipated,2022-07-31,March 2022,2022-03-31,July 2026,Anticipated,2026-07-31,July 2025,Anticipated,2025-07-31,,Interventional,,,Efficacy of ActiveMatrix on Spinal SSI Rate,Efficacy of ActiveMatrix on Spinal Surgical Site Infection (SSI) Reduction: A Single-blinded Randomized Controlled Trial,Not yet recruiting,,Phase 4,275,Anticipated,Baylor College of Medicine,,2.0,,,False,,,,,True,False,,,False,,,,,,No,,2023-04-06 15:39:10.096529,2023-04-06 15:39:10.096529,OTHER,,,,,
52,NCT00120848,,2005-07-12,,,2016-11-02,2005-07-18,2005-07-19,Estimate,,,,,,,2016-11-02,2016-11-04,Estimate,November 2003,,2003-11-30,November 2016,2016-11-30,July 2007,Actual,2007-07-31,July 2007,Actual,2007-07-31,,Interventional,,,Follow-up Study of GSK Biologicals' Human Papilloma Virus (HPV) Vaccine to Prevent Cervical Infection in Young Adults,Study of the Efficacy of Candidate HPV 16/18 VLP Vaccine in the Prevention of HPV-16 and/or HPV-18 Cervical Infection in Adolescent & Young Adult Women in North America and Brazil Vaccinated in Primary Study 580299/001,Completed,,Phase 2,776,Actual,GlaxoSmithKline,,,,,False,,,,,,,,,,,,,,,Yes,Patient-level data for this study will be made available through www.clinicalstudydatarequest.com following the timelines and process described on this site.,2023-04-07 14:27:30.900941,2023-04-07 14:27:30.900941,INDUSTRY,,,,,
53,NCT01241422,,2010-10-25,,,2015-12-18,2010-11-12,2010-11-16,Estimate,,,,,,,2015-12-18,2015-12-21,Estimate,November 2010,,2010-11-30,December 2015,2015-12-31,June 2011,Actual,2011-06-30,June 2011,Actual,2011-06-30,,Interventional,,,A Study to Evaluate the Effectiveness of JNJ 40929837 for the Treatment of Asthma Using a Bronchial Allergen Challenge Model,"A Randomized, Double-Blind, Placebo- and Active-Controlled Crossover Study to Evaluate the Efficacy of JNJ 40929837 for the Treatment of Asthma Using a Bronchial Allergen Challenge Model",Completed,,Phase 2,22,Actual,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",,3.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 14:27:37.495284,2023-04-07 14:27:37.495284,INDUSTRY,,,,,
54,NCT00121823,,2005-07-18,,,2017-01-11,2005-07-18,2005-07-21,Estimate,,,,,,,2017-01-11,2017-01-12,Estimate,June 2004,,2004-06-30,January 2017,2017-01-31,December 2004,,2004-12-31,,,,,Interventional,,,Malaria Infection Diagnosed by Polymerase Chain Reaction (PCR) as a Means of Evaluating Pre-erythrocytic Candidate Malaria Vaccines,Malaria Infection Diagnosed by PCR as a Means of Evaluating Pre-erythrocytic Candidate Malaria Vaccines,Completed,,Phase 1/Phase 2,120,,London School of Hygiene and Tropical Medicine,,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:29:15.204738,2023-04-07 14:29:15.204738,OTHER,,,,,
55,NCT00122642,,2005-07-19,,,2009-09-24,2005-07-19,2005-07-22,Estimate,,,,,,,2009-09-24,2009-09-25,Estimate,August 2005,,2005-08-31,September 2009,2009-09-30,September 2009,Actual,2009-09-30,June 2009,Actual,2009-06-30,,Interventional,,,Alcohol Locks for the Prevention of Tunneled Catheter-related Infections,Short Daily Alcohol Locks for the Prevention of Tunneled Catheter Infection in Patients With Haematological Disease. Randomised Placebo Controlled Trial,Completed,,Phase 2/Phase 3,440,Anticipated,Erasmus Medical Center,,2.0,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:30:36.399748,2023-04-07 14:30:36.399748,OTHER,,,,,
56,NCT02626611,,2015-11-24,2017-09-17,,2017-12-14,2015-12-07,2015-12-10,Estimate,2017-12-14,2017-12-18,Actual,,,,2017-12-14,2017-12-18,Actual,December 2015,Actual,2015-12-31,December 2017,2017-12-31,"November 16, 2016",Actual,2016-11-16,"November 16, 2016",Actual,2016-11-16,,Interventional,M-TAX,Active phase (allergen exposure) participants,Multi Immunotherapy to Test Tolerance and Xolair,A Phase 2 Study Multi Oral Immunotherapy in Multi Food Allergic Patients to Test Tolerance M-TAX Study,Completed,,Phase 2,70,Actual,Stanford University,,3.0,,,False,,,,True,,,,,,,,,,,,,2023-04-06 15:39:25.997954,2023-04-06 15:39:25.997954,OTHER,,,,,
57,NCT00501124,,2007-07-12,,,2010-12-21,2007-07-12,2007-07-13,Estimate,,,,,,,2010-12-21,2010-12-22,Estimate,May 2007,,2007-05-31,August 2009,2009-08-31,,,,July 2010,Actual,2010-07-31,,Interventional,,,Safety and Efficacy Study of Clevudine Compared With Clevudine and Vaccine in Patient With HBeAg(+) Chronic HBV,"Phase IV Study to Evaluate the Safety and Efficacy of Clevudine Compared With Clevudine and Vaccine in Patients Chronically Infected With HBV, HBeAg(+)",Completed,,Phase 4,70,Anticipated,Bukwang Pharmaceutical,,,,,False,,,,False,,,,,,,,,,,,,2023-04-07 14:34:14.387182,2023-04-07 14:34:14.387182,INDUSTRY,,,,,
58,NCT00503269,,2007-07-16,,,2008-10-16,2007-07-16,2007-07-18,Estimate,,,,,,,2008-10-16,2008-10-17,Estimate,July 2005,,2005-07-31,October 2008,2008-10-31,July 2007,Actual,2007-07-31,,,,,Interventional,,,Local Anaesthetic Day-Care Haemorrhoidectomy Challenges Traditional Concepts - a Randomised Controlled Trial,Cost Effectiveness of Local Anaesthetic Day Surgical Haemorrhoidectomy,Completed,,Not Applicable,42,Actual,East Kent Hospitals University NHS Foundation Trust,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 14:35:12.188396,2023-04-07 14:35:12.188396,OTHER_GOV,,,,,
59,NCT00147693,,2005-09-06,,,2008-09-30,2005-09-06,2005-09-07,Estimate,,,,,,,2008-09-30,2008-10-01,Estimate,June 2005,,2005-06-30,September 2008,2008-09-30,February 2006,Actual,2006-02-28,February 2006,Actual,2006-02-28,,Interventional,,,Systematic Care for Informal Caregivers of Dementia Patients: An Efficient Approach?,Systematic Care for Informal Caregivers of Dementia Patients: An Efficient Approach?,Completed,,Not Applicable,304,Actual,Radboud University Medical Center,,,,,False,,,,,,,,,,,,,,,,,2023-04-07 14:35:30.451293,2023-04-07 14:35:30.451293,OTHER,,,,,
60,NCT03969134,,2019-05-22,,,2022-09-29,2019-05-28,2019-05-31,Actual,,,,,,,2022-09-29,2022-09-30,Actual,"April 6, 2020",Actual,2020-04-06,September 2022,2022-09-30,"February 28, 2023",Anticipated,2023-02-28,"August 31, 2022",Actual,2022-08-31,,Interventional,,,"A Study to Assess the Safety, Efficacy and Immunogenicity of Leishmania Vaccine ChAd63-KH in PKDL","A Phase IIb Study to Assess the Safety, Efficacy and Immunogenicity of the Leishmania Vaccine ChAd63-KH in Post-kala Azar Dermal Leishmaniasis","Active, not recruiting",,Phase 2,86,Actual,University of York,,2.0,,,False,,,,True,False,False,,,,,,,,,No,,2023-04-07 14:35:57.773043,2023-04-07 14:35:57.773043,OTHER,,,,,
61,NCT03755999,,2018-08-22,,,2022-09-29,2018-11-26,2018-11-28,Actual,,,,,,,2022-09-29,2022-09-30,Actual,"November 1, 2018",Actual,2018-11-01,July 2022,2022-07-31,"July 31, 2023",Anticipated,2023-07-31,"July 31, 2020",Actual,2020-07-31,,Interventional,,,A Cue-based Developmental Approach Toward the Preterm Infants During Feeding Transition Period,"A Cue-based Developmental Approach Toward the Preterm Infants During Feeding Transition Period - Explore Clinical Facts, Evaluate Intervention Effects and Develop Clinical Guideline",Enrolling by invitation,,Not Applicable,120,Anticipated,National Cheng-Kung University Hospital,,2.0,,,False,,,,False,False,False,,,,,,,,,,,2023-04-07 14:36:36.760652,2023-04-07 14:36:36.760652,OTHER,,,,,
62,NCT03463694,,2018-02-14,,,2022-09-27,2018-03-06,2018-03-13,Actual,,,,,,,2022-09-27,2022-09-30,Actual,"November 2, 2018",Actual,2018-11-02,September 2022,2022-09-30,"May 31, 2023",Anticipated,2023-05-31,"May 31, 2023",Anticipated,2023-05-31,,Interventional,ELVIS Kids,,Edinburgh and Lothian Virus Intervention Study in Kids,Edinburgh and Lothian Virus Intervention Study in Kids (ELVIS Kids): A Randomised Controlled Trial of Hypertonic Saline Nose Drops in Children With Upper Respiratory Tract Infections,Recruiting,,Not Applicable,480,Anticipated,University of Edinburgh,,2.0,,,False,,,,False,False,False,,,,,,,,,Undecided,,2023-04-07 14:37:06.644340,2023-04-07 14:37:06.644340,OTHER,,,,,
63,NCT01366196,,2011-06-02,2017-03-23,,2022-04-12,2011-06-02,2011-06-03,Estimate,2017-05-22,2017-06-21,Actual,,,,2022-04-12,2022-04-14,Actual,October 2008,,2008-10-31,April 2022,2022-04-30,February 2012,Actual,2012-02-29,February 2012,Actual,2012-02-29,,Interventional,,,Pregabalin for the Treatment of Pain After Posterior Spinal Fusions,Pregabalin for the Treatment of Pain After Posterior Spinal Fusions.,Completed,,Not Applicable,86,Actual,"Hospital for Special Surgery, New York",,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 15:40:05.113330,2023-04-06 15:40:05.113330,OTHER,,,,,
